,Len,Indices
14430,6,"[462, 844, 7112, 38022, 42548, 64831]"
14431,2,"[3255, 66692]"
14432,6,"[30771, 36036, 49447, 83773, 115145, 120380]"
14433,6,"[11973, 19485, 43924, 44736, 102303, 130482]"
14434,2,"[47491, 103282]"
14435,5,"[11067, 65155, 84551, 94061, 120542]"
14436,18,"[7782, 37680, 49007, 69369, 71822, 75308, 78490, 81614, 86890, 88922, 93115, 98078, 101311, 112006, 114780, 117062, 125021, 131172]"
14437,3,"[2891, 35841, 36663]"
14438,3,"[84103, 123636, 126993]"
14439,16,"[66, 5404, 20558, 25709, 28697, 29318, 38907, 42971, 59620, 65880, 78280, 92406, 96319, 103563, 108240, 113659]"
14440,2,"[66932, 86508]"
14441,2,"[122398, 127248]"
14442,4,"[34490, 38165, 70966, 79448]"
14443,2,"[52039, 105424]"
14444,4,"[31220, 54731, 89328, 115584]"
14445,2,"[31822, 116172]"
14446,2,"[27218, 111545]"
14447,2,"[72752, 123108]"
14448,3,"[31994, 56382, 84566]"
14449,3,"[27510, 30227, 39609]"
14450,2,"[32717, 57790]"
14451,7,"[10522, 27450, 45901, 77911, 81473, 89448, 130308]"
14452,2,"[90078, 115850]"
14453,3,"[46940, 88347, 130464]"
14454,3,"[14269, 77738, 124796]"
14455,2,"[96819, 124629]"
14456,3,"[12270, 39695, 75787]"
14457,2,"[52831, 105931]"
14458,3,"[49659, 64769, 84026]"
14459,3,"[40931, 48830, 73955]"
14460,6,"[22928, 24227, 33739, 64924, 83399, 106012]"
14461,14,"[11096, 40945, 47761, 52502, 58515, 60236, 67526, 73642, 99124, 100331, 109151, 123213, 123391, 131916]"
14462,4,"[40668, 89028, 108268, 130565]"
14463,7,"[5974, 49987, 56580, 84437, 91867, 109547, 122277]"
14464,2,"[109440, 111052]"
14465,6,"[18272, 35210, 62860, 100899, 105240, 125929]"
14466,2,"[26793, 129716]"
14467,2,"[43892, 128192]"
14468,3,"[23589, 64881, 82010]"
14469,2,"[24100, 107212]"
14470,7,"[33301, 39979, 59454, 63175, 66725, 96067, 96229]"
14471,2,"[7390, 70822]"
14472,3,"[37115, 52576, 67598]"
14473,2,"[6571, 31272]"
14474,2,"[8152, 108476]"
14475,2,"[35140, 81501]"
14476,2,"[34265, 118540]"
14477,2,"[15509, 118609]"
14478,3,"[15048, 78538, 98121]"
14479,4,"[37385, 53452, 53918, 68928]"
14480,5,"[16977, 27507, 43470, 82545, 100778]"
14481,3,"[1234, 50012, 56481]"
14482,3,"[49037, 71645, 103258]"
14483,3,"[63741, 102737, 107131]"
14484,7,"[22462, 43497, 59103, 80266, 96844, 103986, 126844]"
14485,2,"[6946, 89873]"
14486,2,"[63733, 63734]"
14487,3,"[7156, 55385, 90085]"
14488,2,"[62034, 80482]"
14489,2,"[2296, 127342]"
14490,11,"[3636, 23861, 24255, 25235, 48518, 67057, 77227, 90946, 104453, 107608, 131061]"
14491,2,"[19744, 42219]"
14492,2,"[33645, 99369]"
14493,2,"[56238, 91337]"
14494,3,"[43781, 84994, 129793]"
14495,2,"[21367, 50491]"
14496,2,"[58453, 94597]"
14497,8,"[5558, 9647, 10957, 15394, 46772, 47790, 86340, 107902]"
14498,2,"[37350, 53332]"
14499,2,"[37904, 113847]"
14500,3,"[11409, 74871, 94383]"
14501,4,"[23369, 40316, 74333, 85280]"
14502,9,"[41742, 44375, 47298, 47302, 91102, 101405, 114019, 114036, 131654]"
14503,2,"[53609, 115201]"
14504,4,"[25017, 28116, 80167, 99806]"
14505,5,"[41205, 75740, 84070, 95212, 124007]"
14506,5,"[19643, 35482, 102249, 102689, 119822]"
14507,2,"[34561, 99272]"
14508,3,"[46188, 93743, 130494]"
14509,2,"[38773, 72827]"
14510,3,"[12564, 108093, 112179]"
14511,2,"[35940, 83398]"
14512,7,"[773, 10482, 10827, 43928, 76981, 93476, 109974]"
14513,3,"[58902, 105710, 121164]"
14514,2,"[56635, 129593]"
14515,3,"[78409, 114736, 118415]"
14516,3,"[28052, 94185, 129204]"
14517,2,"[49262, 83529]"
14518,3,"[79560, 120899, 124744]"
14519,5,"[20463, 40264, 49110, 51470, 64271]"
14520,2,"[98264, 103934]"
14521,2,"[68359, 121654]"
14522,6,"[58280, 62969, 72825, 104759, 110565, 130037]"
14523,2,"[25583, 92006]"
14524,2,"[19446, 35561]"
14525,2,"[2372, 114294]"
14526,8,"[38357, 43591, 59208, 64875, 76220, 80232, 111091, 119045]"
14527,2,"[27778, 98814]"
14528,3,"[76716, 96211, 118255]"
14529,3,"[76700, 96197, 117846]"
14530,3,"[7302, 15087, 66380]"
14531,2,"[24419, 33604]"
14532,3,"[31343, 31643, 80169]"
14533,2,"[89482, 122191]"
14534,2,"[15868, 94514]"
14535,2,"[24393, 107491]"
14536,2,"[51306, 85971]"
14537,2,"[41211, 125615]"
14538,2,"[2133, 127305]"
14539,2,"[21895, 66310]"
14540,3,"[69707, 113629, 115565]"
14541,53,"[719, 1033, 6255, 10719, 11282, 11864, 13141, 14421, 15855, 16236, 18536, 18568, 24217, 27384, 32175, 34452, 35185, 35285, 35295, 36167, 37606, 38471, 47036, 49256, 51526, 54129, 54592, 56645, 60428, 60467, 63039, 64971, 66590, 69708, 70065, 74153, 75317, 76122, 81666, 94816, 96176, 97432, 97720, 98948, 98992, 99071, 107175, 110737, 111256, 111744, 116467, 118862, 126958]"
14542,7,"[12568, 17063, 39778, 42824, 100176, 108924, 127118]"
14543,2,"[4808, 68213]"
14544,2,"[71100, 122549]"
14545,5,"[11319, 74806, 91356, 122808, 126128]"
14546,4,"[53558, 88309, 92735, 96268]"
14547,2,"[101718, 106571]"
14548,4,"[27736, 76235, 131144, 133261]"
14549,5,"[19696, 63745, 82777, 102744, 113415]"
14550,4,"[19617, 33632, 84095, 96305]"
14551,3,"[13469, 45964, 93583]"
14552,2,"[7600, 108100]"
14553,3,"[4544, 87505, 121501]"
14554,2,"[5544, 68889]"
14555,3,"[50075, 65140, 132861]"
14556,3,"[61354, 79466, 99062]"
14557,2,"[39547, 94751]"
14558,2,"[13283, 96327]"
14559,2,"[13237, 59595]"
14560,3,"[54607, 69644, 89196]"
14561,2,"[7828, 122618]"
14562,5,"[21073, 50504, 80408, 131591, 131723]"
14563,2,"[4459, 98933]"
14564,6,"[20212, 24706, 30007, 49210, 67407, 72675]"
14565,2,"[25386, 91445]"
14566,7,"[5369, 18499, 35276, 45705, 48330, 93565, 110049]"
14567,4,"[6653, 29034, 68307, 129451]"
14568,6,"[11939, 20351, 34568, 54697, 76967, 96500]"
14569,2,"[166, 49149]"
14570,2,"[63052, 101655]"
14571,2,"[7997, 38322]"
14572,2,"[50072, 65138]"
14573,4,"[8495, 25397, 71942, 91485]"
14574,4,"[16592, 34699, 61757, 99700]"
14575,6,"[44419, 78752, 98364, 102853, 128742, 131749]"
14576,4,"[25217, 57886, 68958, 113674]"
14577,2,"[33980, 118274]"
14578,3,"[36707, 66484, 86084]"
14579,3,"[593, 110063, 126920]"
14580,8,"[25293, 56802, 66796, 74818, 82083, 91104, 108455, 123815]"
14581,14,"[1888, 1893, 3750, 4812, 20979, 44870, 50520, 62597, 65592, 81321, 86738, 100995, 115059, 126088]"
14582,2,"[76173, 86021]"
14583,4,"[54414, 87899, 96608, 102390]"
14584,2,"[18676, 126212]"
14585,2,"[9806, 129953]"
14586,2,"[39052, 123433]"
14587,2,"[27622, 98320]"
14588,4,"[13518, 13520, 18698, 28759]"
14589,2,"[22395, 105413]"
14590,4,"[21537, 40805, 121843, 130820]"
14591,7,"[18460, 25420, 50537, 73042, 74895, 85136, 87238]"
14592,3,"[24252, 65662, 106610]"
14593,8,"[3282, 21359, 51334, 51486, 104992, 114106, 125255, 126342]"
14594,4,"[59875, 70248, 95869, 130605]"
14595,2,"[16018, 118787]"
14596,2,"[52272, 86870]"
14597,2,"[49962, 65053]"
14598,3,"[17531, 100667, 125848]"
14599,2,"[15130, 128579]"
14600,3,"[634, 64678, 83902]"
14601,5,"[9022, 33121, 106498, 109825, 118878]"
14602,6,"[15166, 15461, 34431, 104335, 118702, 131816]"
14603,2,"[29103, 82814]"
14604,3,"[4051, 30420, 67462]"
14605,2,"[11351, 58272]"
14606,5,"[21162, 65378, 104270, 121963, 132128]"
14607,2,"[35970, 83495]"
14608,2,"[83245, 109977]"
14609,5,"[12439, 14328, 33326, 46062, 118917]"
14610,2,"[81180, 125911]"
14611,4,"[28162, 38301, 90917, 112450]"
14612,2,"[78353, 118400]"
14613,2,"[29591, 113957]"
14614,3,"[4533, 46908, 62645]"
14615,2,"[46922, 131193]"
14616,2,"[12849, 76405]"
14617,3,"[11578, 26395, 110705]"
14618,3,"[17140, 27921, 95825]"
14619,2,"[26682, 75993]"
14620,2,"[43659, 127969]"
14621,2,"[34308, 98513]"
14622,2,"[6458, 37835]"
14623,3,"[3052, 44226, 113217]"
14624,2,"[91528, 122859]"
14625,2,"[74555, 96517]"
14626,2,"[28751, 101736]"
14627,2,"[56507, 124666]"
14628,2,"[21273, 104299]"
14629,3,"[5766, 30997, 54095]"
14630,2,"[59709, 117908]"
14631,7,"[3305, 21205, 86339, 103059, 112280, 114280, 126649]"
14632,4,"[58260, 74358, 99203, 124736]"
14633,2,"[25486, 72153]"
14634,2,"[28791, 113133]"
14635,3,"[39795, 50308, 65375]"
14636,2,"[62955, 113008]"
14637,3,"[8603, 55059, 122882]"
14638,4,"[35216, 45844, 113905, 126897]"
14639,2,"[15408, 40724]"
14640,3,"[14575, 14667, 110184]"
14641,5,"[42065, 75856, 95333, 118459, 129185]"
14642,3,"[25796, 31537, 99862]"
14643,3,"[23791, 54143, 69184]"
14644,2,"[22271, 96788]"
14645,2,"[64097, 83138]"
14646,2,"[26619, 106147]"
14647,4,"[14009, 40248, 77507, 124710]"
14648,2,"[19396, 22850]"
14649,2,"[74650, 94173]"
14650,2,"[13107, 59513]"
14651,2,"[43922, 128226]"
14652,3,"[58470, 84107, 120428]"
14653,3,"[32751, 47101, 65467]"
14654,6,"[43915, 65211, 66379, 84629, 85977, 108638]"
14655,5,"[98507, 110664, 125168, 130107, 131309]"
14656,3,"[12631, 31285, 52667]"
14657,3,"[23942, 24927, 108013]"
14658,2,"[42859, 127149]"
14659,2,"[97208, 124761]"
14660,6,"[14833, 16919, 31816, 34093, 60519, 113947]"
14661,3,"[11631, 23709, 106313]"
14662,4,"[5490, 44451, 93492, 133223]"
14663,3,"[21250, 40915, 99017]"
14664,4,"[30622, 73192, 114996, 128163]"
14665,3,"[42098, 105246, 116607]"
14666,2,"[32777, 92191]"
14667,26,"[7448, 24267, 27642, 28185, 28299, 28775, 39770, 50702, 54885, 56525, 60901, 62221, 65776, 78997, 79157, 89076, 91774, 95559, 98550, 107373, 108130, 113127, 120756, 122060, 122488, 128438]"
14668,2,"[48453, 132709]"
14669,2,"[9264, 92249]"
14670,2,"[43867, 129001]"
14671,4,"[5276, 12799, 13860, 111481]"
14672,4,"[53113, 68123, 87698, 106132]"
14673,2,"[1460, 2731]"
14674,2,"[24041, 107134]"
14675,2,"[28879, 82339]"
14676,2,"[9105, 56737]"
14677,2,"[25888, 57322]"
14678,4,"[44100, 46982, 61491, 70864]"
14679,3,"[9453, 41688, 81581]"
14680,2,"[5886, 121965]"
14681,2,"[1617, 38749]"
14682,3,"[60065, 77481, 97049]"
14683,3,"[28390, 70170, 100725]"
14684,6,"[3081, 3823, 29582, 73234, 85805, 92779]"
14685,5,"[8912, 38636, 72356, 91922, 122988]"
14686,4,"[18367, 46438, 101499, 113004]"
14687,3,"[33280, 103482, 129756]"
14688,6,"[44602, 79418, 99013, 101189, 125356, 132124]"
14689,4,"[3198, 86544, 93956, 128657]"
14690,3,"[18948, 94894, 113183]"
14691,3,"[52048, 86670, 114693]"
14692,2,"[13802, 77310]"
14693,2,"[65744, 104514]"
14694,2,"[1701, 50380]"
14695,2,"[23447, 106515]"
14696,2,"[6500, 89429]"
14697,2,"[12101, 39726]"
14698,7,"[24968, 48623, 51391, 105466, 108071, 120994, 127594]"
14699,6,"[5021, 27420, 29519, 115125, 119449, 120372]"
14700,2,"[42436, 126808]"
14701,4,"[37982, 54384, 78371, 108405]"
14702,2,"[57099, 116635]"
14703,2,"[28036, 35812]"
14704,5,"[22679, 24032, 38576, 99053, 122930]"
14705,2,"[10915, 74364]"
14706,2,"[12061, 129295]"
14707,7,"[21855, 50561, 62466, 76124, 100075, 106436, 128159]"
14708,5,"[13015, 31475, 74976, 92101, 107581]"
14709,3,"[65585, 73040, 128815]"
14710,2,"[52236, 107150]"
14711,2,"[113981, 133104]"
14712,2,"[5999, 23895]"
14713,4,"[3394, 5720, 28180, 55881]"
14714,3,"[28704, 29260, 127484]"
14715,2,"[12571, 124218]"
14716,2,"[99772, 128626]"
14717,3,"[18904, 86174, 110124]"
14718,3,"[6259, 31180, 115544]"
14719,2,"[1399, 36270]"
14720,3,"[28732, 75418, 82021]"
14721,3,"[24023, 33661, 45390]"
14722,6,"[14640, 46097, 47738, 92707, 99112, 102799]"
14723,5,"[25433, 37066, 67461, 72915, 123169]"
14724,2,"[24012, 54487]"
14725,3,"[81300, 86932, 100971]"
14726,4,"[28361, 80890, 100568, 100612]"
14727,2,"[19818, 82853]"
14728,2,"[63325, 102073]"
14729,4,"[14346, 119930, 130124, 130746]"
14730,14,"[819, 2060, 23542, 26924, 42645, 57678, 59570, 60125, 77586, 110750, 127050, 131088, 132554, 133173]"
14731,3,"[8322, 38456, 71805]"
14732,4,"[17682, 18039, 62722, 81147]"
14733,4,"[17175, 29558, 41352, 64965]"
14734,2,"[34169, 44378]"
14735,7,"[22128, 35789, 42214, 64014, 76077, 114039, 131686]"
14736,2,"[13170, 39970]"
14737,2,"[86410, 114618]"
14738,3,"[36103, 64798, 84056]"
14739,3,"[64054, 83101, 103208]"
14740,6,"[1326, 21547, 41678, 53832, 54112, 106105]"
14741,4,"[6665, 54691, 70502, 129849]"
14742,7,"[1389, 46746, 59491, 70701, 90233, 105039, 120562]"
14743,2,"[32857, 74563]"
14744,2,"[26753, 95688]"
14745,2,"[73965, 116937]"
14746,3,"[14727, 60530, 78220]"
14747,5,"[12791, 47861, 79221, 125293, 132122]"
14748,3,"[5546, 30911, 78497]"
14749,5,"[8277, 47782, 80796, 131047, 132037]"
14750,5,"[3359, 22224, 39815, 41579, 125750]"
14751,4,"[68122, 87113, 112271, 117072]"
14752,3,"[19577, 34094, 63665]"
14753,2,"[39693, 124111]"
14754,2,"[38904, 92757]"
14755,7,"[24247, 46678, 51729, 91246, 96230, 119311, 126357]"
14756,2,"[82798, 102769]"
14757,6,"[16165, 16468, 79959, 99564, 102713, 122550]"
14758,5,"[5438, 53799, 77906, 84007, 126964]"
14759,2,"[14107, 60133]"
14760,2,"[44025, 61131]"
14761,2,"[20127, 83061]"
14762,3,"[14199, 25713, 61745]"
14763,2,"[17875, 101020]"
14764,8,"[12802, 22161, 25054, 33443, 55776, 66704, 90648, 98794]"
14765,2,"[9644, 92609]"
14766,4,"[20900, 34536, 110610, 118810]"
14767,4,"[23274, 61980, 80398, 87994]"
14768,3,"[41867, 45920, 94259]"
14769,2,"[14719, 34051]"
14770,4,"[1483, 36282, 65268, 120586]"
14771,2,"[67445, 114822]"
14772,5,"[30396, 52353, 67382, 86927, 114799]"
14773,2,"[5747, 121920]"
14774,6,"[37411, 67354, 70031, 88083, 88414, 89565]"
14775,2,"[18258, 29696]"
14776,2,"[62035, 100158]"
14777,2,"[23462, 48558]"
14778,4,"[46564, 87343, 105899, 116986]"
14779,3,"[13265, 83086, 116700]"
14780,5,"[24016, 34448, 54496, 62227, 89100]"
14781,2,"[60076, 97068]"
14782,2,"[73131, 92674]"
14783,4,"[51381, 66830, 128244, 131995]"
14784,3,"[49759, 81635, 101289]"
14785,2,"[39678, 95216]"
14786,102,"[31, 300, 431, 592, 622, 1069, 1094, 1127, 3448, 5426, 6012, 6067, 6565, 6904, 6938, 11315, 12460, 13094, 15828, 17256, 17471, 18007, 18286, 23908, 24306, 26890, 29305, 32871, 34440, 34476, 34954, 35260, 35296, 36183, 36860, 39825, 42943, 43007, 43756, 45644, 46449, 48405, 48704, 49509, 49591, 54348, 59437, 59501, 59577, 61252, 62349, 62695, 62989, 63026, 69394, 69995, 70325, 71861, 74063, 74620, 74626, 74773, 76630, 79930, 80540, 81746, 83518, 84316, 84368, 88253, 89530, 89863, 92154, 93516, 93705, 94293, 95005, 95161, 96125, 98993, 99538, 100533, 107183, 107387, 107408, 110001, 110020, 112709, 115154, 115216, 118936, 119579, 119619, 122243, 123514, 123641, 124276, 128076, 129652, 130029, 130750, 132990]"
14787,3,"[9145, 72581, 109123]"
14788,2,"[59060, 80125]"
14789,3,"[10733, 49235, 93720]"
14790,3,"[95760, 111112, 124567]"
14791,2,"[6429, 54761]"
14792,3,"[30647, 87659, 123230]"
14793,2,"[35022, 119341]"
14794,3,"[59864, 129352, 133243]"
14795,2,"[6069, 76532]"
14796,6,"[1823, 44878, 51146, 63810, 116035, 131721]"
14797,3,"[14984, 61604, 125017]"
14798,4,"[9060, 13362, 38686, 96416]"
14799,2,"[60260, 111625]"
14800,2,"[293, 49243]"
14801,3,"[6207, 69590, 107140]"
14802,6,"[47011, 78399, 96502, 110005, 113602, 129672]"
14803,2,"[41566, 125926]"
14804,4,"[41604, 100519, 101219, 125807]"
14805,2,"[43641, 54749]"
14806,3,"[30975, 103852, 115340]"
14807,2,"[15249, 40667]"
14808,3,"[32256, 56866, 72760]"
14809,2,"[68, 20452]"
14810,2,"[31598, 55699]"
14811,3,"[7598, 71047, 122536]"
14812,3,"[14128, 27246, 82816]"
14813,5,"[27904, 37821, 41307, 70482, 105747]"
14814,2,"[1800, 50456]"
14815,3,"[69762, 89318, 122136]"
14816,3,"[29202, 63973, 113519]"
14817,3,"[48242, 111135, 120122]"
14818,5,"[6638, 35133, 45296, 46850, 131496]"
14819,2,"[25010, 108122]"
14820,2,"[39965, 124414]"
14821,2,"[91564, 122868]"
14822,2,"[31856, 56122]"
14823,11,"[868, 33578, 37875, 38945, 40002, 47263, 83909, 84179, 85190, 111823, 126968]"
14824,2,"[16705, 34728]"
14825,2,"[45391, 77751]"
14826,3,"[48055, 72375, 91946]"
14827,3,"[30377, 52274, 127807]"
14828,2,"[4560, 67950]"
14829,2,"[9404, 72859]"
14830,3,"[7730, 71186, 90694]"
14831,3,"[8936, 91950, 108987]"
14832,2,"[10194, 92683]"
14833,4,"[1155, 14386, 97465, 127054]"
14834,3,"[66693, 71292, 82994]"
14835,2,"[60767, 98168]"
14836,5,"[36830, 48500, 70702, 95650, 100820]"
14837,6,"[15029, 15758, 44221, 54023, 123087, 130670]"
14838,3,"[817, 49208, 103541]"
14839,4,"[3380, 37013, 92319, 99280]"
14840,2,"[413, 42531]"
14841,2,"[72343, 86601]"
14842,3,"[3114, 4309, 92296]"
14843,4,"[1375, 36264, 50131, 120556]"
14844,3,"[57985, 74423, 117080]"
14845,2,"[26409, 58445]"
14846,2,"[37535, 121852]"
14847,5,"[3817, 55864, 77052, 125071, 125581]"
14848,3,"[34471, 61295, 98979]"
14849,2,"[20794, 49606]"
14850,2,"[24692, 107799]"
14851,2,"[4766, 87735]"
14852,7,"[41586, 65144, 72999, 76271, 85937, 93007, 100944]"
14853,3,"[19989, 63930, 82964]"
14854,2,"[10475, 93468]"
14855,3,"[13978, 60053, 97036]"
14856,3,"[3631, 52019, 105401]"
14857,2,"[50821, 65892]"
14858,3,"[35506, 82495, 119844]"
14859,4,"[13565, 39603, 86759, 89413]"
14860,7,"[8231, 82574, 86475, 102021, 107156, 119743, 121151]"
14861,2,"[5080, 106384]"
14862,5,"[57106, 77653, 104137, 124767, 127834]"
14863,4,"[74185, 81304, 106262, 119359]"
14864,2,"[48896, 80494]"
14865,2,"[25829, 51871]"
14866,2,"[35872, 103384]"
14867,3,"[62956, 81858, 113009]"
14868,8,"[28776, 44105, 79139, 82132, 98731, 104448, 120275, 127634]"
14869,9,"[5759, 22168, 52061, 67097, 74893, 76147, 88691, 102705, 117652]"
14870,4,"[28877, 47292, 50471, 112769]"
14871,4,"[7707, 28628, 64994, 112968]"
14872,3,"[28581, 62774, 81592]"
14873,9,"[18860, 19711, 21955, 29295, 42111, 42493, 82741, 101937, 113570]"
14874,3,"[43248, 77510, 97075]"
14875,3,"[12266, 95261, 110951]"
14876,2,"[59553, 117854]"
14877,2,"[39972, 76714]"
14878,2,"[3934, 86908]"
14879,2,"[77712, 111599]"
14880,2,"[14, 93611]"
14881,2,"[16982, 62002]"
14882,2,"[7044, 122360]"
14883,6,"[7318, 64901, 84214, 101988, 106442, 122444]"
14884,6,"[10006, 12683, 31978, 48106, 98206, 106946]"
14885,2,"[17740, 81212]"
14886,2,"[48166, 132416]"
14887,5,"[36468, 57899, 65818, 74304, 110239]"
14888,3,"[31470, 55407, 90112]"
14889,2,"[15292, 60891]"
14890,2,"[59213, 111093]"
14891,3,"[20156, 103171, 126685]"
14892,3,"[30741, 53359, 115115]"
14893,4,"[23676, 48375, 82043, 106740]"
14894,2,"[12254, 132458]"
14895,5,"[63934, 93631, 111476, 122445, 130018]"
14896,4,"[6309, 24108, 91238, 113493]"
14897,2,"[65476, 84948]"
14898,2,"[5446, 68807]"
14899,2,"[29002, 63588]"
14900,3,"[30002, 46087, 94498]"
14901,7,"[5552, 30913, 68895, 76176, 83943, 86311, 109568]"
14902,2,"[33640, 102966]"
14903,2,"[32283, 92408]"
14904,4,"[38395, 80692, 123892, 131944]"
14905,2,"[28586, 81612]"
14906,2,"[8833, 38607]"
14907,2,"[32729, 74187]"
14908,2,"[4211, 52590]"
14909,2,"[603, 49524]"
14910,2,"[33228, 58842]"
14911,2,"[7816, 116073]"
14912,4,"[20179, 109443, 117826, 118718]"
14913,2,"[28283, 62182]"
14914,5,"[5443, 61264, 93419, 109756, 115257]"
14915,2,"[36559, 66059]"
14916,3,"[48059, 95873, 102477]"
14917,5,"[11129, 11504, 23867, 74978, 75055]"
14918,15,"[10099, 29685, 30667, 31837, 34238, 41693, 49969, 60628, 65115, 83118, 87720, 91105, 98288, 115930, 125914]"
14919,2,"[117217, 128924]"
14920,3,"[2892, 30048, 63083]"
14921,3,"[59472, 96092, 111225]"
14922,2,"[46546, 117291]"
14923,2,"[30481, 126442]"
14924,2,"[13725, 33734]"
14925,4,"[21039, 37768, 89143, 97118]"
14926,3,"[33940, 34506, 97442]"
14927,3,"[73364, 88699, 116411]"
14928,3,"[8564, 31991, 72004]"
14929,4,"[22510, 29921, 85558, 127109]"
14930,6,"[35844, 43649, 61928, 64134, 66268, 119820]"
14931,2,"[25579, 92002]"
14932,4,"[16940, 29610, 35559, 100646]"
14933,2,"[24452, 70203]"
14934,10,"[7664, 36612, 42725, 43893, 45157, 84355, 103732, 104578, 109576, 132527]"
14935,2,"[64017, 103143]"
14936,2,"[53977, 68999]"
14937,3,"[3784, 27688, 30339]"
14938,2,"[110630, 132856]"
14939,2,"[40933, 125371]"
14940,2,"[959, 88686]"
14941,2,"[8889, 108955]"
14942,2,"[74357, 117063]"
14943,2,"[23145, 87812]"
14944,2,"[13558, 77081]"
14945,4,"[17361, 41286, 100496, 129188]"
14946,4,"[2751, 8065, 105877, 108409]"
14947,3,"[62908, 81796, 120266]"
14948,3,"[35545, 104683, 126870]"
14949,4,"[22199, 78870, 95307, 128618]"
14950,2,"[16324, 99444]"
14951,3,"[308, 64410, 80204]"
14952,10,"[11544, 21488, 23763, 24722, 25264, 48361, 48517, 71528, 108401, 123834]"
14953,2,"[40145, 96736]"
14954,2,"[64813, 113864]"
14955,2,"[25925, 93065]"
14956,3,"[13712, 96766, 112573]"
14957,2,"[68564, 113859]"
14958,2,"[10612, 38404]"
14959,2,"[18115, 28583]"
14960,2,"[66954, 105341]"
14961,3,"[7547, 38176, 90510]"
14962,5,"[19992, 45002, 84955, 108823, 131257]"
14963,2,"[15033, 34171]"
14964,4,"[36635, 61845, 66269, 119033]"
14965,3,"[13525, 104429, 124546]"
14966,2,"[45224, 46694]"
14967,6,"[19655, 54801, 63719, 89402, 99045, 128277]"
14968,5,"[20838, 37068, 44608, 48124, 109766]"
14969,4,"[11075, 16005, 72669, 111940]"
14970,4,"[24131, 60942, 78868, 79866]"
14971,3,"[15887, 27831, 67411]"
14972,2,"[40542, 97951]"
14973,7,"[64774, 70115, 70617, 72548, 109110, 117588, 123598]"
14974,4,"[66923, 86495, 106704, 116656]"
14975,3,"[8879, 65949, 108948]"
14976,4,"[5126, 28936, 43094, 82467]"
14977,7,"[8198, 31889, 63584, 69156, 91047, 96445, 105705]"
14978,6,"[5023, 25374, 28742, 42333, 44177, 93672]"
14979,3,"[11037, 82209, 128712]"
14980,5,"[48673, 79713, 97204, 98623, 108782]"
14981,4,"[60317, 61592, 99441, 127160]"
14982,6,"[22242, 48114, 79039, 97287, 127384, 128998]"
14983,2,"[32204, 92150]"
14984,5,"[2556, 4200, 52579, 59293, 66986]"
14985,2,"[101915, 119707]"
14986,3,"[33479, 95961, 117767]"
14987,3,"[37837, 89415, 122170]"
14988,2,"[43506, 127821]"
14989,3,"[5675, 54005, 88607]"
14990,6,"[23344, 27326, 45830, 62786, 73347, 129820]"
14991,5,"[15281, 19527, 98362, 110229, 114443]"
14992,3,"[26729, 76125, 95610]"
14993,2,"[16939, 80378]"
14994,3,"[48977, 117774, 129085]"
14995,3,"[67402, 128406, 131900]"
14996,3,"[96676, 103003, 103323]"
14997,2,"[95255, 110949]"
14998,2,"[41379, 80700]"
14999,2,"[44467, 130782]"
15000,5,"[2836, 38959, 61394, 123836, 129912]"
15001,2,"[6778, 70162]"
15002,2,"[73182, 110662]"
15003,2,"[4598, 87576]"
15004,2,"[2153, 44909]"
15005,2,"[103877, 105919]"
15006,3,"[70387, 94085, 104863]"
15007,2,"[14991, 111873]"
15008,2,"[26633, 95303]"
15009,2,"[63256, 79991]"
15010,3,"[12280, 95280, 124117]"
15011,3,"[9452, 21590, 81454]"
15012,2,"[39121, 75048]"
15013,2,"[107519, 130384]"
15014,3,"[16766, 29211, 82640]"
15015,4,"[1396, 23600, 82775, 88485]"
15016,4,"[1659, 56310, 108527, 127157]"
15017,2,"[824, 43580]"
15018,2,"[109571, 112787]"
15019,3,"[4654, 68044, 87620]"
15020,2,"[18362, 62935]"
15021,9,"[4794, 24551, 29944, 32906, 33946, 37112, 76397, 93361, 110110]"
15022,2,"[92681, 116820]"
15023,2,"[27960, 61528]"
15024,2,"[90433, 108014]"
15025,5,"[7393, 24870, 55566, 70821, 107957]"
15026,3,"[8455, 38492, 95541]"
15027,2,"[43930, 54333]"
15028,2,"[42839, 127133]"
15029,2,"[36617, 120903]"
15030,2,"[27527, 44935]"
15031,2,"[37865, 89503]"
15032,4,"[35912, 49084, 64454, 83611]"
15033,2,"[36649, 51236]"
15034,2,"[73721, 123440]"
15035,6,"[12734, 45104, 74907, 76096, 106025, 120880]"
15036,9,"[30903, 46175, 62147, 73482, 94526, 101243, 105533, 129711, 132840]"
15037,8,"[32090, 42406, 48536, 80958, 81175, 112723, 128043, 131354]"
15038,3,"[35684, 63798, 102826]"
15039,3,"[18261, 36105, 107264]"
15040,10,"[15405, 39907, 60266, 66771, 76527, 108324, 110453, 117287, 118578, 128673]"
15041,5,"[3337, 20696, 94529, 132022, 132192]"
15042,4,"[26094, 88264, 121059, 121776]"
15043,3,"[50631, 59990, 118049]"
15044,6,"[9778, 25808, 73208, 92751, 96033, 124360]"
15045,2,"[15725, 27781]"
15046,2,"[32301, 116582]"
15047,3,"[36128, 64855, 84136]"
15048,3,"[66827, 110383, 121117]"
15049,4,"[61, 13923, 14781, 18534]"
15050,2,"[6749, 37914]"
15051,4,"[44794, 97001, 105637, 112401]"
15052,2,"[34713, 119006]"
15053,2,"[85408, 114245]"
