,Len,Indices
14293,4,"[25990, 51001, 77382, 83613]"
14294,7,"[37474, 45987, 49736, 73866, 76549, 100997, 112846]"
14295,4,"[12648, 26752, 95687, 111086]"
14296,3,"[52549, 67576, 114865]"
14297,15,"[2387, 21106, 47613, 52623, 79609, 88455, 99231, 99336, 104950, 106540, 112200, 112562, 118321, 118551, 123995]"
14298,6,"[10817, 18367, 39232, 46438, 101499, 113004]"
14299,3,"[63991, 83033, 113525]"
14300,3,"[20895, 49765, 103890]"
14301,3,"[39935, 96107, 124384]"
14302,4,"[30214, 50013, 51762, 65085]"
14303,3,"[13649, 27070, 77164]"
14304,6,"[11495, 28849, 82275, 109289, 113187, 129784]"
14305,2,"[2287, 127339]"
14306,3,"[20643, 49396, 64527]"
14307,9,"[15255, 31173, 39354, 48112, 59803, 61715, 94387, 95862, 117243]"
14308,3,"[15359, 78831, 118567]"
14309,3,"[19800, 42232, 126570]"
14310,3,"[1781, 84987, 120666]"
14311,3,"[27627, 60874, 98334]"
14312,2,"[1184, 84425]"
14313,7,"[44335, 52759, 79961, 89183, 125294, 128664, 132336]"
14314,2,"[79182, 112108]"
14315,4,"[18555, 41826, 82001, 91555]"
14316,2,"[47524, 131784]"
14317,3,"[28079, 61768, 112419]"
14318,3,"[31987, 71994, 116310]"
14319,2,"[22406, 105426]"
14320,2,"[33467, 95925]"
14321,2,"[88831, 106906]"
14322,2,"[30604, 67975]"
14323,2,"[14576, 118302]"
14324,5,"[40343, 55053, 70106, 88487, 122254]"
14325,3,"[7518, 70958, 90473]"
14326,3,"[13744, 33743, 77273]"
14327,4,"[27039, 32691, 77076, 116968]"
14328,2,"[58392, 94497]"
14329,5,"[36483, 50769, 65837, 85407, 120770]"
14330,2,"[40950, 125394]"
14331,2,"[10880, 93883]"
14332,10,"[23147, 36731, 44890, 55121, 70185, 74107, 85416, 87621, 108355, 117972]"
14333,6,"[33769, 64121, 76458, 90605, 95951, 122533]"
14334,2,"[77003, 96512]"
14335,3,"[5547, 88478, 106675]"
14336,3,"[8970, 56646, 72403]"
14337,10,"[14484, 18214, 20506, 39008, 45496, 103422, 106621, 109875, 112971, 127509]"
14338,3,"[31170, 54565, 69612]"
14339,3,"[17485, 28362, 100616]"
14340,4,"[25798, 56372, 72006, 109484]"
14341,4,"[32879, 58145, 74654, 117166]"
14342,3,"[77127, 87938, 124569]"
14343,2,"[35427, 63324]"
14344,4,"[2709, 51134, 85796, 114401]"
14345,4,"[29424, 49437, 64573, 113781]"
14346,4,"[23016, 49171, 53052, 120243]"
14347,3,"[26873, 59449, 96062]"
14348,3,"[4998, 37365, 121667]"
14349,3,"[54492, 69545, 122066]"
14350,3,"[27871, 87521, 112209]"
14351,3,"[31715, 55895, 90817]"
14352,3,"[17087, 80528, 125715]"
14353,5,"[32516, 52909, 87484, 99104, 125385]"
14354,2,"[5964, 37664]"
14355,4,"[86974, 104911, 124689, 131374]"
14356,4,"[12298, 15195, 60819, 95305]"
14357,3,"[4416, 52814, 114933]"
14358,7,"[10490, 12014, 19467, 32641, 39976, 98468, 127616]"
14359,8,"[22405, 26666, 28812, 43146, 54688, 72421, 127450, 132551]"
14360,6,"[16796, 41590, 41761, 62596, 81795, 99928]"
14361,2,"[57047, 73024]"
14362,3,"[52391, 67417, 105647]"
14363,4,"[15407, 40725, 78896, 98487]"
14364,2,"[15578, 79062]"
14365,3,"[27875, 79464, 112216]"
14366,5,"[11745, 16052, 27907, 94708, 110789]"
14367,5,"[47159, 82450, 95318, 129354, 130639]"
14368,4,"[11447, 23926, 80003, 123839]"
14369,2,"[42822, 84684]"
14370,15,"[950, 6877, 34864, 40930, 43367, 49074, 64902, 66137, 73791, 79801, 83645, 90148, 108417, 111751, 123470]"
14371,3,"[15481, 61011, 118601]"
14372,5,"[17051, 55957, 69050, 100155, 125708]"
14373,21,"[18240, 21796, 24146, 40356, 45789, 49416, 59939, 62897, 66645, 69183, 70531, 89430, 90053, 93481, 96072, 97384, 104842, 107251, 107340, 109976, 133034]"
14374,2,"[54344, 115451]"
14375,4,"[7635, 71095, 73295, 90589]"
14376,4,"[6150, 26224, 74476, 89097]"
14377,6,"[18404, 27032, 81865, 96565, 101530, 119567]"
14378,7,"[4283, 48006, 55251, 56332, 58208, 98734, 108699]"
14379,4,"[10291, 39062, 47464, 123445]"
14380,3,"[89120, 107820, 115519]"
14381,4,"[29681, 65275, 84725, 114040]"
14382,2,"[11266, 58212]"
14383,5,"[7394, 25865, 37659, 90346, 115932]"
14384,3,"[6593, 37869, 54920]"
14385,3,"[36472, 50741, 85377]"
14386,2,"[26016, 73776]"
14387,2,"[19662, 82752]"
14388,2,"[19469, 63613]"
14389,2,"[12019, 75511]"
14390,2,"[53563, 121724]"
14391,2,"[19728, 63764]"
14392,5,"[35021, 61516, 79701, 118855, 119340]"
14393,3,"[14119, 97163, 124747]"
14394,2,"[43151, 127457]"
14395,4,"[32592, 86862, 119750, 128526]"
14396,2,"[9319, 92311]"
14397,2,"[85218, 120720]"
14398,3,"[5330, 53708, 88281]"
14399,3,"[41136, 99637, 125561]"
14400,3,"[14129, 77607, 118132]"
14401,2,"[61201, 79238]"
14402,5,"[4085, 22570, 52474, 64768, 67237]"
14403,3,"[78344, 97938, 124973]"
14404,2,"[221, 83454]"
14405,3,"[21058, 49989, 104049]"
14406,15,"[9746, 10698, 19382, 22520, 43707, 43971, 47423, 53957, 60245, 63771, 98321, 109282, 119877, 122348, 131515]"
14407,2,"[16426, 99532]"
14408,32,"[4345, 5753, 16917, 30990, 31341, 31342, 32271, 34126, 44056, 47322, 60658, 69128, 70163, 80361, 81091, 81121, 87326, 92573, 98005, 99554, 100225, 104054, 112603, 114928, 115696, 120845, 125893, 126010, 128354, 128382, 128716, 132313]"
14409,5,"[6705, 31316, 70083, 89635, 115669]"
14410,3,"[23580, 68877, 106659]"
14411,3,"[5156, 68536, 121719]"
14412,3,"[10904, 39262, 93904]"
14413,8,"[13795, 14554, 36027, 45264, 45267, 68715, 106309, 127797]"
14414,3,"[9507, 41382, 125762]"
14415,4,"[31885, 71731, 91228, 116224]"
14416,3,"[36759, 66616, 121049]"
14417,3,"[7973, 12470, 78014]"
14418,3,"[61271, 79347, 112166]"
14419,3,"[3484, 22306, 105325]"
14420,4,"[4802, 15234, 47353, 78712]"
14421,2,"[277, 120262]"
14422,4,"[326, 22504, 35984, 105521]"
14423,4,"[2389, 29914, 50909, 114302]"
14424,3,"[61911, 80290, 99958]"
14425,4,"[11293, 44396, 58057, 86034]"
14426,3,"[13876, 40205, 124662]"
14427,5,"[17827, 20885, 22170, 100974, 125951]"
14428,3,"[2609, 51063, 104811]"
14429,8,"[10793, 44684, 72896, 73433, 79996, 91824, 110199, 129379]"
14430,14,"[8401, 22100, 41565, 44491, 47903, 48687, 84627, 90502, 114018, 115979, 128820, 131659, 131836, 132943]"
14431,2,"[3255, 66692]"
14432,830,"[307, 1231, 3374, 3410, 3456, 3487, 3541, 3549, 3577, 3651, 3759, 3919, 3930, 3948, 3985, 3990, 5384, 5390, 5420, 5425, 5477, 5507, 5555, 5564, 5569, 5611, 5624, 5666, 5685, 5763, 5796, 5846, 6950, 6956, 7000, 7108, 7130, 7189, 7252, 7337, 7989, 8024, 8032, 8035, 8099, 8200, 8212, 8252, 8263, 8304, 8319, 8374, 8412, 8434, 8456, 8491, 8554, 8673, 8729, 8746, 8760, 9076, 9187, 9261, 9286, 9287, 9295, 11187, 11244, 11300, 11341, 11356, 11443, 11480, 12005, 12379, 12461, 12477, 12535, 12538, 12603, 12625, 12899, 12914, 13591, 14825, 15000, 15912, 18604, 18636, 18736, 18752, 18868, 18890, 18902, 18916, 18919, 18925, 19214, 19227, 19332, 19584, 19679, 19691, 19736, 19960, 20108, 20138, 20262, 20287, 20289, 21498, 21501, 21549, 21557, 21564, 21573, 21574, 22042, 22044, 22201, 23435, 23441, 23508, 23524, 23549, 23552, 23557, 23569, 23594, 23646, 23648, 23663, 23679, 23755, 23840, 23907, 23922, 24018, 24036, 24049, 24171, 24190, 24195, 24266, 24311, 24312, 24315, 24318, 24355, 24366, 24375, 24509, 24566, 24594, 24638, 24651, 24680, 24716, 24761, 24764, 24775, 24818, 24826, 25229, 25245, 25257, 25259, 25265, 25306, 25363, 31874, 31875, 31882, 31888, 31912, 31924, 31928, 31933, 31942, 31965, 31966, 31974, 31975, 31976, 31986, 32029, 32035, 32055, 32232, 32236, 32246, 32247, 33155, 33223, 33225, 33264, 33267, 33334, 33339, 33354, 33357, 33372, 33378, 33382, 33385, 33386, 33482, 33676, 33678, 33709, 33713, 35311, 35344, 35364, 35378, 35389, 35407, 35410, 35411, 35618, 35626, 35633, 35640, 35704, 35720, 35740, 35742, 35769, 35775, 35786, 36312, 36838, 36863, 36886, 36890, 36899, 36931, 36942, 36963, 37018, 37037, 38571, 38590, 39351, 39370, 39382, 39399, 39406, 39424, 39447, 39452, 39456, 40512, 40591, 40908, 40928, 41883, 41886, 41893, 41906, 41911, 41918, 42016, 42032, 42040, 42060, 42071, 42085, 42211, 42221, 42227, 42319, 42343, 42376, 42381, 42382, 42504, 45562, 45573, 45925, 45929, 45933, 45957, 45962, 45976, 46054, 46076, 46081, 46103, 46233, 46253, 46725, 46761, 48397, 48499, 48638, 48650, 48664, 48667, 48668, 48682, 48684, 48689, 48786, 48795, 48805, 48834, 48846, 48847, 48857, 48905, 50027, 50039, 50180, 51760, 51790, 51811, 51849, 51868, 52037, 52051, 52307, 52337, 52361, 52369, 52380, 53668, 53742, 53784, 53826, 53883, 53888, 53899, 53955, 53969, 53979, 53997, 54015, 54094, 54184, 55197, 55211, 55214, 55241, 55283, 55378, 55397, 55435, 55457, 55523, 55530, 55946, 55959, 55970, 55996, 56017, 56019, 56027, 56046, 56148, 56266, 56305, 56320, 56412, 56454, 56465, 56485, 56501, 56713, 56718, 56731, 56816, 56852, 58909, 58915, 58985, 59069, 59072, 59084, 59125, 59182, 59377, 59395, 59801, 59828, 63096, 63182, 63279, 63280, 63283, 63287, 63666, 63672, 63683, 63772, 63773, 63823, 63825, 63834, 63843, 63889, 63904, 63906, 63942, 64010, 65112, 65249, 66807, 66809, 66812, 66848, 66861, 66924, 66940, 66995, 67073, 67088, 67111, 67132, 67353, 67380, 67412, 68754, 68762, 68769, 68840, 68860, 68876, 68899, 68910, 68948, 68950, 68969, 69025, 69059, 70275, 70285, 70339, 70347, 70355, 70396, 70425, 70598, 70626, 70640, 70651, 70653, 70662, 70686, 70731, 70753, 71450, 71458, 71469, 71510, 71589, 71643, 71699, 71701, 71717, 71743, 71751, 71790, 71815, 71854, 71886, 71911, 71945, 72110, 72119, 72139, 72145, 72150, 72165, 72171, 72511, 72528, 72709, 74699, 74750, 74910, 74920, 75514, 75528, 75686, 75797, 75927, 75929, 76019, 76081, 76141, 76155, 76172, 76474, 77112, 77114, 77137, 77150, 78285, 78440, 79288, 82108, 82247, 82253, 82257, 82697, 82699, 82740, 82759, 82772, 82856, 82857, 82861, 82862, 82891, 82905, 82969, 82995, 83005, 83012, 83035, 83042, 84025, 84473, 86400, 86425, 86497, 86582, 86656, 86671, 86684, 86702, 86704, 86743, 86815, 86946, 88332, 88339, 88416, 88471, 88495, 88532, 88569, 88573, 88595, 88788, 88809, 89832, 89886, 89997, 90038, 90057, 90075, 90162, 90247, 90258, 90260, 90299, 90410, 90951, 90954, 91007, 91139, 91176, 91239, 91247, 91333, 91366, 91379, 91413, 91447, 91479, 91518, 91658, 91703, 91714, 91715, 91725, 91728, 91730, 91763, 92230, 92287, 94268, 94418, 95157, 95158, 95389, 95393, 95505, 95553, 95619, 95628, 95655, 95950, 96645, 96706, 97885, 98984, 98995, 99005, 99059, 101710, 101769, 101822, 101823, 101899, 101934, 101996, 102000, 102250, 102339, 102645, 102682, 102692, 102696, 102757, 102786, 102855, 102883, 102909, 102997, 103024, 103095, 103099, 103117, 103131, 103201, 103202, 103304, 103318, 104523, 104538, 104595, 104607, 105030, 105037, 105080, 105091, 105113, 106570, 106585, 106592, 106601, 106630, 106650, 106672, 106716, 106728, 106732, 106756, 106764, 106765, 106816, 106883, 106927, 106990, 106992, 106993, 107018, 107048, 107077, 107097, 107105, 107121, 107157, 107294, 107297, 107372, 107374, 107418, 107431, 107452, 107472, 107591, 107661, 107665, 107672, 107679, 107707, 107749, 107751, 107788, 107794, 107836, 107852, 107888, 107898, 107911, 107914, 108380, 108394, 108411, 108436, 108475, 108505, 108507, 108661, 108673, 116219, 116226, 116247, 116272, 116278, 116309, 116347, 116349, 116353, 116358, 116361, 116377, 116510, 116524, 116534, 117415, 117484, 117524, 117529, 117553, 117569, 117579, 117603, 117648, 117651, 117657, 117659, 117944, 117965, 117983, 117997, 119627, 119684, 119733, 119734, 119739, 119741, 119973, 119985, 119996, 120023, 120028, 120035, 120043, 120071, 120077, 120082, 120085, 120519, 120520, 120575, 121111, 121120, 121127, 121128, 121152, 121153, 121154, 121161, 121165, 121182, 121206, 121219, 121221, 121229, 121300, 121325, 121326, 121329, 122934, 123755, 123763, 123775, 123776, 123795, 123835, 124957, 124958, 125344, 125346, 125347, 126215, 126229, 126261, 126264, 126354, 126355, 126371, 126394, 126402, 126414, 126636, 126660, 126730, 126731, 126734, 126738, 126739, 126740, 126742, 126882, 129913, 130239, 130260, 130262, 130266, 130271, 130337, 130353, 130368, 130372, 130609, 130614, 130623, 130627, 130628, 131009, 131036, 132645, 132744, 132898, 132899, 132941, 132948, 133042, 133043, 133052, 133055, 133060, 133090]"
14433,2,"[54739, 89336]"
14434,3,"[51665, 86305, 114573]"
14435,3,"[27723, 98675, 112068]"
14436,3,"[16196, 41007, 79667]"
14437,4,"[24210, 54424, 69693, 95663]"
14438,2,"[65646, 85184]"
14439,10,"[21148, 27141, 53437, 56304, 77322, 78374, 79586, 111467, 112368, 132094]"
14440,2,"[66932, 86508]"
14441,3,"[885, 64851, 84135]"
14442,2,"[18796, 119692]"
14443,2,"[52039, 105424]"
14444,10,"[1876, 7809, 13449, 36361, 54007, 55860, 69052, 80919, 100596, 116071]"
14445,2,"[38418, 91217]"
14446,4,"[49207, 64374, 83460, 103538]"
14447,2,"[4403, 87378]"
14448,2,"[46692, 130974]"
14449,2,"[40617, 125045]"
14450,3,"[62975, 101544, 119572]"
14451,3,"[26122, 57802, 74164]"
14452,2,"[90078, 115850]"
14453,3,"[20129, 103140, 126673]"
14454,3,"[61426, 79561, 118799]"
14455,2,"[96819, 124629]"
14456,3,"[12270, 39695, 75787]"
14457,2,"[52831, 105931]"
14458,7,"[5954, 16454, 31059, 54279, 69329, 79946, 128865]"
14459,3,"[4228, 28292, 67623]"
14460,2,"[16463, 118949]"
14461,2,"[76660, 96162]"
14462,22,"[8202, 20936, 32016, 35454, 41864, 42190, 55723, 60190, 65908, 69737, 75820, 84226, 85468, 90617, 102427, 103266, 105967, 118983, 120254, 122516, 122559, 127922]"
14463,2,"[1332, 120544]"
14464,2,"[24458, 55147]"
14465,4,"[11626, 33041, 75085, 117301]"
14466,3,"[15854, 98949, 125329]"
14467,2,"[26373, 58364]"
14468,3,"[8827, 91805, 116393]"
14469,5,"[13476, 33649, 59766, 77019, 96528]"
14470,2,"[90792, 116078]"
14471,2,"[27714, 61068]"
14472,3,"[37115, 52576, 67598]"
14473,5,"[10320, 28176, 61947, 100018, 116860]"
14474,3,"[17861, 62612, 81339]"
14475,2,"[35140, 81501]"
14476,5,"[8752, 66624, 83522, 99741, 102323]"
14477,2,"[15509, 118609]"
14478,3,"[15048, 78538, 98121]"
14479,7,"[11371, 16050, 19953, 61415, 82936, 87638, 94344]"
14480,2,"[8666, 72078]"
14481,2,"[36551, 120837]"
14482,2,"[24784, 107883]"
14483,7,"[26549, 40340, 60210, 63779, 97358, 110875, 124804]"
14484,6,"[8346, 39689, 76846, 81460, 101129, 106851]"
14485,2,"[10820, 93823]"
14486,3,"[17675, 62481, 119351]"
14487,2,"[32849, 58075]"
14488,2,"[62034, 80482]"
14489,2,"[16997, 100107]"
14490,7,"[10931, 91829, 95442, 104733, 111008, 121662, 130258]"
14491,2,"[19744, 42219]"
14492,14,"[16021, 18548, 23086, 69739, 77557, 89278, 92543, 95171, 97130, 99128, 101642, 125392, 128919, 131639]"
14493,7,"[2335, 35010, 35481, 63450, 82440, 95499, 119819]"
14494,3,"[50342, 65408, 104289]"
14495,5,"[14485, 27369, 45859, 111694, 130171]"
14496,5,"[24648, 34465, 37080, 121360, 125252]"
14497,4,"[3814, 51820, 67240, 104496]"
14498,2,"[37350, 53332]"
14499,3,"[3533, 30267, 86560]"
14500,3,"[11409, 74871, 94383]"
14501,2,"[51847, 114637]"
14502,8,"[9236, 19515, 38257, 48815, 64193, 71299, 72341, 85980]"
14503,3,"[8712, 72121, 91692]"
14504,4,"[25017, 28116, 80167, 99806]"
14505,2,"[13127, 124405]"
14506,5,"[19643, 35482, 102249, 102689, 119822]"
14507,2,"[38635, 91920]"
14508,2,"[482, 64534]"
14509,4,"[11609, 39492, 75072, 94580]"
14510,2,"[39028, 93140]"
14511,2,"[35940, 83398]"
14512,3,"[6050, 54390, 122024]"
14513,5,"[50886, 65969, 85522, 92031, 104677]"
14514,2,"[32184, 116476]"
14515,3,"[41162, 80081, 99720]"
14516,24,"[571, 849, 10489, 10533, 16247, 23821, 24517, 35323, 38673, 38695, 46436, 48701, 55142, 55230, 62659, 70328, 84101, 87237, 93530, 96488, 101751, 113712, 119653, 120339]"
14517,2,"[49262, 83529]"
14518,2,"[13216, 59574]"
14519,5,"[20463, 40264, 49110, 51470, 64271]"
14520,3,"[2440, 29737, 84884]"
14521,12,"[6341, 22618, 30118, 40201, 55912, 70177, 71360, 77723, 91809, 108611, 124355, 124656]"
14522,7,"[19824, 59109, 62255, 76068, 82600, 102856, 119904]"
14523,10,"[18414, 28677, 37298, 53167, 55874, 82917, 95232, 102963, 109764, 115902]"
14524,4,"[30039, 42184, 85922, 126514]"
14525,3,"[28547, 62692, 101155]"
14526,6,"[33675, 50874, 54291, 59816, 85506, 106959]"
14527,2,"[27778, 98814]"
14528,3,"[10001, 92961, 123344]"
14529,3,"[18654, 35320, 101734]"
14530,2,"[22049, 66551]"
14531,4,"[62489, 81157, 111497, 112788]"
14532,3,"[13500, 96548, 111367]"
14533,3,"[15379, 78855, 98453]"
14534,2,"[15868, 94514]"
14535,4,"[4570, 52958, 67965, 121518]"
14536,2,"[25418, 56365]"
14537,2,"[41211, 125615]"
14538,3,"[17302, 62228, 112641]"
14539,2,"[21895, 66310]"
14540,3,"[69707, 113629, 115565]"
14541,2,"[37463, 68690]"
14542,3,"[56669, 92012, 109023]"
14543,2,"[4808, 68213]"
14544,2,"[14064, 118112]"
14545,4,"[53025, 68033, 87610, 121546]"
14546,4,"[22373, 59986, 96889, 105390]"
14547,6,"[16117, 20447, 47196, 57294, 61453, 73400]"
14548,5,"[31398, 54355, 89050, 107505, 123303]"
14549,4,"[3110, 36732, 66555, 86148]"
14550,2,"[52127, 67169]"
14551,5,"[41829, 60137, 64669, 80328, 126177]"
14552,2,"[7600, 108100]"
14553,3,"[4544, 87505, 121501]"
14554,2,"[5544, 68889]"
14555,2,"[4001, 67403]"
14556,3,"[61354, 79466, 99062]"
14557,4,"[15625, 40814, 79122, 125247]"
14558,4,"[5016, 37373, 53411, 87980]"
14559,3,"[8027, 56018, 116146]"
14560,3,"[54607, 69644, 89196]"
14561,3,"[8662, 56432, 91641]"
14562,2,"[3465, 86492]"
14563,3,"[70904, 108008, 131795]"
14564,3,"[17227, 41374, 100333]"
14565,18,"[623, 4096, 7223, 9094, 20122, 29218, 29307, 43390, 48336, 49542, 79831, 83055, 94732, 117352, 123627, 126930, 129636, 132602]"
14566,3,"[30703, 68258, 115074]"
14567,3,"[7494, 31575, 90456]"
14568,3,"[27780, 79214, 112115]"
14569,2,"[60505, 97767]"
14570,2,"[166, 49149]"
14571,3,"[13722, 59930, 77246]"
14572,3,"[7052, 70458, 122364]"
14573,4,"[8495, 25397, 71942, 91485]"
14574,4,"[16592, 34699, 61757, 99700]"
14575,4,"[9580, 27817, 61266, 73014]"
14576,2,"[91549, 122864]"
14577,3,"[36707, 66484, 86084]"
14578,4,"[30069, 66416, 86017, 114465]"
14579,3,"[57800, 74157, 93704]"
14580,11,"[4589, 11284, 47572, 47655, 48344, 65122, 71503, 103361, 116124, 118382, 128154]"
14581,3,"[35664, 102777, 119992]"
14582,2,"[32408, 116674]"
14583,3,"[6464, 54799, 89400]"
14584,4,"[10858, 74301, 93855, 123664]"
14585,3,"[10144, 57441, 73590]"
14586,2,"[39052, 123433]"
14587,3,"[70716, 90250, 107893]"
14588,2,"[27622, 98320]"
14589,3,"[5943, 23853, 54271]"
14590,4,"[39936, 76611, 96109, 124385]"
14591,3,"[49618, 83976, 120398]"
14592,2,"[28406, 62451]"
14593,4,"[8342, 19970, 56239, 63910]"
14594,2,"[75626, 117473]"
14595,2,"[16018, 118787]"
14596,3,"[15046, 34181, 98119]"
14597,2,"[49962, 65053]"
14598,3,"[16039, 79539, 99148]"
14599,2,"[19174, 82432]"
14600,3,"[5322, 68696, 106532]"
14601,2,"[18035, 23680]"
14602,5,"[24533, 46011, 105947, 108159, 130303]"
14603,3,"[73935, 93509, 123516]"
14604,2,"[61828, 80163]"
14605,2,"[11351, 58272]"
14606,3,"[25595, 56691, 109048]"
14607,2,"[68661, 88227]"
14608,3,"[33200, 75598, 95086]"
14609,4,"[58720, 60760, 94976, 117427]"
14610,5,"[10032, 19541, 44383, 85815, 102586]"
14611,3,"[15083, 60769, 78586]"
14612,2,"[78353, 118400]"
14613,2,"[29591, 113957]"
14614,7,"[6913, 21102, 84533, 89839, 104110, 115753, 131448]"
14615,2,"[46922, 131193]"
14616,2,"[12849, 76405]"
14617,3,"[11578, 26395, 110705]"
14618,2,"[6426, 89365]"
14619,3,"[61632, 79882, 112338]"
14620,3,"[56159, 91219, 108534]"
14621,2,"[34308, 98513]"
14622,2,"[6458, 37835]"
14623,6,"[15529, 15862, 45276, 79003, 98953, 129622]"
14624,2,"[30080, 86047]"
14625,3,"[17700, 41547, 125904]"
14626,2,"[28751, 101736]"
14627,3,"[30917, 68911, 115302]"
14628,2,"[21273, 104299]"
14629,3,"[69272, 88832, 115408]"
14630,3,"[5766, 30997, 54095]"
14631,4,"[6589, 16931, 100042, 122205]"
14632,2,"[29578, 65029]"
14633,3,"[14847, 60601, 111815]"
14634,2,"[40588, 125019]"
14635,10,"[3112, 54953, 70014, 77724, 79583, 83167, 86155, 108569, 130379, 131879]"
14636,2,"[62955, 113008]"
14637,3,"[20200, 103228, 126705]"
14638,7,"[4492, 53084, 65853, 87669, 121491, 127722, 132352]"
14639,4,"[10399, 73839, 93394, 109926]"
14640,2,"[34873, 80603]"
14641,4,"[6963, 70349, 89889, 122329]"
14642,3,"[9820, 25828, 92789]"
14643,3,"[23791, 54143, 69184]"
14644,2,"[26248, 58076]"
14645,4,"[7079, 70478, 90005, 115814]"
14646,2,"[26721, 95582]"
14647,4,"[14009, 40248, 77507, 124710]"
14648,3,"[20721, 49502, 83845]"
14649,3,"[12858, 39876, 95902]"
14650,2,"[13107, 59513]"
14651,2,"[43922, 128226]"
14652,3,"[64354, 83437, 103515]"
14653,6,"[22913, 68955, 95734, 111098, 113345, 132792]"
14654,9,"[1533, 11582, 15493, 62176, 78972, 84767, 112621, 118605, 123881]"
14655,3,"[11029, 39300, 123716]"
14656,3,"[13188, 33560, 76735]"
14657,2,"[6182, 31154]"
14658,2,"[70094, 107479]"
14659,2,"[2873, 51264]"
14660,3,"[53095, 87680, 115022]"
14661,3,"[11423, 74889, 117244]"
14662,6,"[25443, 54439, 58634, 89955, 91607, 99196]"
14663,4,"[22315, 66953, 86535, 105338]"
14664,2,"[9423, 85071]"
14665,2,"[38017, 90020]"
14666,21,"[20781, 28030, 39864, 41086, 61668, 72768, 75302, 81332, 94558, 94807, 98829, 100416, 103771, 118685, 123886, 124245, 125092, 125965, 131403, 131410, 132397]"
14667,26,"[7448, 24267, 27642, 28185, 28299, 28775, 39770, 50702, 54885, 56525, 60901, 62221, 65776, 78997, 79157, 89076, 91774, 95559, 98550, 107373, 108130, 113127, 120756, 122060, 122488, 128438]"
14668,2,"[48453, 132709]"
14669,2,"[9264, 92249]"
14670,5,"[23403, 25187, 48599, 130458, 131076]"
14671,2,"[39691, 95251]"
14672,3,"[10362, 39093, 73806]"
14673,3,"[69393, 88943, 122005]"
14674,3,"[67392, 86945, 105635]"
14675,5,"[20561, 34222, 49255, 67763, 114549]"
14676,2,"[9105, 56737]"
14677,2,"[34931, 100448]"
14678,8,"[2919, 11661, 47071, 51912, 74275, 75109, 93831, 110137]"
14679,2,"[15460, 27687]"
14680,2,"[5886, 121965]"
14681,10,"[42795, 53345, 60092, 62824, 81608, 99523, 107011, 117619, 118930, 129731]"
14682,3,"[60065, 77481, 97049]"
14683,2,"[52700, 87294]"
14684,3,"[45912, 48695, 132446]"
14685,5,"[8912, 38636, 72356, 91922, 122988]"
14686,2,"[56330, 91500]"
14687,3,"[2497, 36557, 66057]"
14688,6,"[44602, 79418, 99013, 101189, 125356, 132124]"
14689,3,"[41240, 80276, 99948]"
14690,5,"[3675, 20753, 52052, 128558, 130938]"
14691,3,"[60329, 97475, 111668]"
14692,2,"[13802, 77310]"
14693,2,"[65744, 104514]"
14694,2,"[13989, 77486]"
14695,2,"[23447, 106515]"
14696,2,"[53212, 97328]"
14697,3,"[22834, 52757, 67770]"
14698,7,"[24968, 48623, 51391, 105466, 108071, 120994, 127594]"
14699,4,"[7660, 38211, 90612, 122558]"
14700,2,"[42436, 126808]"
14701,5,"[25566, 27223, 74487, 88710, 108741]"
14702,3,"[13532, 21132, 130953]"
14703,2,"[28036, 35812]"
14704,3,"[8297, 38441, 71782]"
14705,3,"[33794, 77418, 118066]"
14706,2,"[10915, 74364]"
14707,2,"[43275, 127589]"
14708,6,"[11567, 39483, 52199, 77583, 94530, 130519]"
14709,2,"[16653, 28097]"
14710,3,"[20071, 36871, 132772]"
14711,2,"[50914, 98777]"
14712,2,"[50708, 65784]"
14713,10,"[1393, 2915, 15165, 40091, 54436, 56240, 68218, 90773, 109324, 129408]"
14714,4,"[3696, 67124, 86694, 121226]"
14715,4,"[7200, 24699, 55414, 129893]"
14716,2,"[26865, 96030]"
14717,4,"[60852, 66954, 105341, 118524]"
14718,3,"[6259, 31180, 115544]"
14719,22,"[1196, 4388, 29595, 30538, 30673, 44833, 52792, 62585, 65064, 81308, 84433, 84975, 86574, 87729, 91096, 92527, 104017, 125808, 126071, 129222, 131565, 132359]"
14720,3,"[28732, 75418, 82021]"
14721,21,"[596, 13688, 15230, 16623, 28273, 31609, 37312, 41290, 53211, 59900, 62068, 64511, 71025, 77210, 80424, 91757, 96729, 99740, 100210, 114786, 118521]"
14722,3,"[48522, 132025, 132800]"
14723,2,"[29639, 50115]"
14724,2,"[24012, 54487]"
14725,16,"[5278, 10555, 23411, 23855, 39158, 49250, 60247, 97345, 101130, 106947, 112319, 115207, 116745, 121763, 127183, 131373]"
14726,2,"[28734, 113073]"
14727,2,"[54591, 69634]"
14728,3,"[38339, 71517, 122685]"
14729,5,"[26628, 104434, 110960, 119776, 133207]"
14730,7,"[8933, 31545, 44953, 74417, 102279, 116498, 126373]"
14731,3,"[4694, 53085, 87670]"
14732,3,"[20210, 35814, 64078]"
14733,4,"[17175, 29558, 41352, 64965]"
14734,3,"[25388, 108676, 126576]"
14735,4,"[15497, 27695, 61022, 98577]"
14736,2,"[72234, 91785]"
14737,3,"[25759, 57057, 109392]"
14738,2,"[13619, 124576]"
14739,3,"[64054, 83101, 103208]"
14740,2,"[19369, 102410]"
14741,3,"[11021, 94025, 110342]"
14742,2,"[8476, 116285]"
